,Unnamed: 0.1,Unnamed: 0,newstitle,cleanedtext
82,82.0,287,"""title"":""신천연합병원, 희망의친구들과 MOU…&quot;<b>미등록<\/b> 이주노동자 의료 지원&quot;"",",신천연합병원희망의친구들과mou&;<>미등록<\/>이주노동자의료지원&;
83,83.0,290,"""description"":""의료법인 록향의료재단 신천연합병원(이하 신천연합병원)은 최근 한국이주민건강협회 희망의친구들(이하 희망의친구들)과 <b>미등록이주민<\/b> 의료비 지원을 위한 업무협약을 체결했다. 신천연합병원은 이번 협약을 계기로... "",",의료법인록향의료재단신천연합병원이하신천연합병원은최근한국이주민건강협회희망의친구들이하희망의친구들과<>미등록이주민<\/>의료비지원을위한업무협약을체결했다.신천연합병원은협약을계기로
84,84.0,294,"""title"":""&quot;&apos;인종차별 선동&apos;하는 한국정부는 부끄러워 해야&quot; 세계인종차별 철폐의날 행진"",",&;&;인종차별선동&;하는한국정부는부끄러워해야&;세계인종차별철폐의날행진
85,85.0,297,"""description"":""이주여성들은 젠더 기반 폭력의 피해를 입고있으며, 이 사회에서 함께 살아가고 있는 동포, 이주배경청소년, 유학생, <b>미등록이주민<\/b> 등 대다수 이주민들은 권리의 바깥에 놓여 있고, 한국 국적이 없거나 이주민이라는... "",",이주여성들은젠더기반폭력의피해를입고있으며사회에서살아가고있는동포이주배경청소년유학생<>미등록이주민<\/>대다수이주민들은권리의바깥에놓여있고한국국적이없거나이주민이라는
86,86.0,301,"""title"":""다문화 지원정책에도 방치된 아이들... 민간기관 8곳, 해법 찾으려 한 자리에"",",다문화지원정책에도방치된아이들민간기관곳해법찾으려자리에
87,87.0,304,"""description"":""광주<b>이주민<\/b>나눔센터 대표 ▲조혁래 광주<b>이주민<\/b>나눔센터장 ▲황선영 글로벌한부모가족센터 대표가 한... <b>미등록<\/b> 아동 문제도 주요 사안으로 논의됐다. 한국에서 체류 자격을 갖추지 못한 <b>미등록<\/b> 아동들은 본국에... "",",광주<>이주민<\/>나눔센터대표▲조혁래광주<>이주민<\/>나눔센터장▲황선영글로벌한부모가족센터대표가<>미등록<\/>아동문제도주요사안으로논의됐다.한국에서체류자격을갖추지못한<>미등록<\/>아동들은본국에
88,88.0,308,"""title"":""경찰이 예배중인 이주노동자 단속, 교계 반발"",",경찰이예배중인이주노동자단속교계반발
89,89.0,311,"""description"":""교회에서 예배 중인 필리핀 이주노동자들이 경찰의 단속으로 출입국에 넘겨지는 사태가 지난 12일 발생해 총회 이주민선교협의회 등 이주민 선교단체들이 정부의 <b>미등록 이주민<\/b> 단속이 도를 넘어 종교의 자유 등... "",",교회에서예배중인필리핀이주노동자들이경찰의단속으로출입국에넘겨지는사태가지난발생해총회이주민선교협의회이주민선교단체들이정부의<>미등록이주민<\/>단속이도를넘어종교의자유
90,90.0,315,"""title"":""대구 달성경찰서, 예배 참석한 이주노동자 단속 논란"",",대구달성경찰서예배참석한이주노동자단속논란
91,91.0,318,"""description"":""진입 시점, 허락 여부 두고 주장 엇갈려, &quot;종교 자유 침해&quot; 비판도 지난 12일 대구 달성경찰서 경찰들이 <b>이주민<\/b>교회 예배당에서 <b>미등록<\/b> 이주노동자 9명을 단속한 사건이 발생해 논란을 빚고 있다. 달성경찰서는 &quot;예배가... "",",진입시점허락두고주장엇갈려&;종교자유침해&;비판도지난대구달성경찰서경찰들이<>이주민<\/>교회예배당에서<>미등록<\/>이주노동자명을단속한사건이발생해논란을빚고있다.달성경찰서는&;예배가
92,92.0,322,"""title"":""TBC)범기독교연대, 예배 중 체포된 <b>이주민<\/b> 석방 촉구"",",bc범기독교연대예배중체포된<>이주민<\/>석방촉구
93,93.0,325,"""description"":""국적 <b>미등록<\/b> 이주 노동자 예배 중 체포와 관련해 범기독교연대가 경찰청 앞에서 규탄 기도회를 열고 이들의 석방을 촉구했습니다. 전국 44개 단체로 구성된 범기독교연대는 허위 신고를 받고 예배 중인 <b>이주민<\/b>들을... "",",국적<>미등록<\/>이주노동자예배중체포와관련해범기독교연대가경찰청규탄기도회를열고이들의석방을촉구했습니다.전국개단체로구성된범기독교연대는허위신고를받고예배중인<>이주민<\/>들을
94,94.0,329,"""title"":""[뉴스 인사이드] 외국인 불법체류자 41만명…해법은?"",",뉴스인사이드외국인불법체류자만명해법은?
95,95.0,332,"""description"":""(지역에) 일할 사람은 없어지고 일자리는 더 낙후된다&quot;며 &quot;그러면 결국 이주노동자들로 채워지는데 고용허가제로 입국한 이들 조차 힘들어 하는 곳을 <b>미등록 이주민<\/b>이 대신하게 된다&quot;고 했다. ▶관련기사 3·6면 \/이광덕·"",",지역에일할사람은없어지고일자리는더낙후된다&;며&;그러면이주노동자들로채워지는데고용허가제로입국한이들힘들어곳을<>미등록이주민<\/>이대신하게된다&;고했다.관련기사·면\/이광덕·
96,96.0,336,"""title"":""“우린 기계나 노예 아냐”…올해도 차려진 ‘이주노동자 분향소’"",",“우린기계나노예아냐”올해도차려진‘이주노동자분향소’
97,97.0,339,"""description"":""서울역광장에서 ‘<b>이주민<\/b>의 평등·자유·안전 보장’을 촉구하는 기념대회를 열었다. 이날 현장에는 지난달... 세 사람은 모두 ‘<b>미등록<\/b> 이주노동자’였다. 분추의 죽음은 농장주가 숨진 그의 시신을 야산에 유기한 것이... "",",서울역광장에서‘<>이주민<\/>의평등·자유·안전보장’을촉구하는기념대회를열었다.이날현장에는지난달세사람은‘<>미등록<\/>이주노동자’였다.분추의죽음은농장주가숨진그의시신을야산에유기한것이
98,98.0,343,"""title"":""대구 경찰, 교회에서 <b>미등록<\/b> 이주노동자 단속···“기본권 침해”"",",대구경찰교회에서<>미등록<\/>이주노동자단속···“기본권침해”
99,99.0,346,"""description"":""이주민선교회 등 단체는 정부의 강경한 <b>미등록 이주민<\/b> 단속이 종교의 자유 등 기본권을 침해하는 상황이라고 반발했다. 대구달성경찰서에 따르면 지난 12일 오전 11시, 달성경찰서는 문서 위조를 한 미등록 이주노동자가... "",",이주민선교회단체는정부의강경한<>미등록이주민<\/>단속이종교의자유기본권을침해하는상황이라고반발했다.대구달성경찰서에따르면지난오전시달성경찰서는문서위조를미등록이주노동자가
100,100.0,350,"""title"":""“<b>이주민<\/b>도 우리 주민” 지방 행정으로 품는다"",",“<>이주민<\/>도주민”지방행정으로품는다
101,101.0,353,"""description"":""군은 <b>미등록<\/b> 외국인까지 포함하면 1만4000명 정도가 거주하고 있는 것으로 추정한다. 영암에 사는 주민 4명 중 1명은 외국인인 셈이다. 영암군은 외국인을 지원하기 위해 지난해 10월 처음으로 군청에 ‘외국인지원팀’을... "",",군은<>미등록<\/>외국인까지포함하면만명정도가거주하고있는것으로추정한다.영암에사는주민명중명은외국인인셈이다.영암군은외국인을지원하기위해지난해처음으로군청에‘외국인지원팀’을
102,102.0,357,"""title"":""올해도 차려진 이주노동자의 분향소···“우리는 기계나 노예가 아니다”"",",올해도차려진이주노동자의분향소···“우리는기계나노예가아니다”
103,103.0,360,"""description"":""광장에서 ‘<b>이주민<\/b>의 평등·자유·안전 보장’을 촉구하는 기념대회를 열었다. 이날 현장에는 지난달 전북... 세 사람은 모두 ‘<b>미등록<\/b> 이주노동자’였다. 분추씨의 죽음은 농장주가 숨진 그의 시신을 야산에 유기한 것이... "",",광장에서‘<>이주민<\/>의평등·자유·안전보장’을촉구하는기념대회를열었다.이날현장에는지난달전북세사람은‘<>미등록<\/>이주노동자’였다.분추씨의죽음은농장주가숨진그의시신을야산에유기한것이
104,104.0,364,"""title"":""&quot;코로나 땐 부려먹고 이제 내쫓나... 이주노동자 강제추방 반대&quot;"",",&;코로나땐부려먹고이제내쫓나이주노동자강제추방반대&;
105,105.0,367,"""description"":""<b>미등록<\/b> 노동자 수가 너무 많으면 본인들이 생각하기에는 법질서를 어지럽힌다고 보는 거예요. 그런데 <b>이주민<\/b> 노동자가 너무 적으면 현장에서는 일손이 모자라서 아우성이에요. 진짜 지금도 난리예요. 지금 <b>미등록<\/b>... "",",<>미등록<\/>노동자수가너무많으면본인들이생각하기에는법질서를어지럽힌다고보는거예요.<>이주민<\/>노동자가너무적으면현장에서는일손이모자라서아우성이에요.진짜지금도난리예요.지금<>미등록<\/>
106,106.0,371,"""title"":""이주노동자 향한 시선 바꿔 “우리 주민”…지자체 ‘<b>이주민<\/b> 전담팀’ 만든다"",",이주노동자향한시선“우리주민”지자체‘<>이주민<\/>전담팀’만든다
107,107.0,374,"""description"":""군은 <b>미등록<\/b>외국인까지 포함하면 1만4000여명 정도가 실제 거주하고 있는 것으로 추정한다. 영암에 사는 주민 4명 중 1명은 외국인인 셈이다. 영암군은 외국인을 지원하기 위해 지난해 10월 처음으로 군청에... "",",군은<>미등록<\/>외국인까지포함하면만여명정도가실제거주하고있는것으로추정한다.영암에사는주민명중명은외국인인셈이다.영암군은외국인을지원하기위해지난해처음으로군청에
108,108.0,378,"""title"":""3월 다섯째 주 주간브리핑"",",다섯째주주간브리핑
109,109.0,381,"""description"":""경찰은 <b>미등록 이주민<\/b> 9명을 연행해 갔다&quot;며 &quot;국가권력은 어떤 이유로도 예배 시간과 공간을 침해할 수 없고 더군다나 예배 중인 성도에게 수갑을 채운 행위를 용납할 수 없다&quot;고 규탄하는 내용이 담겼습니다. 4.... "",",경찰은<>미등록이주민<\/>명을연행해갔다&;며&;국가권력은이유로도예배시간과공간을침해할예배중인성도에게수갑을채운행위를용납할없다&;고규탄하는내용이담겼습니다.
110,110.0,385,"""title"":""지중해서 또 이민선 침몰···‘목숨 건 항해’ 급증한 까닭은"",",지중해서이민선침몰···‘목숨건항해’급증한까닭은
111,111.0,388,"""description"":""<b>미등록 이주민<\/b>에 대한 단속도 강화됐다. 이로 인해 유럽행을 택하는 이민자들이 늘고 있고, 코트디부아르와 기니 등 일부 국가는 안전 문제로 튀니지 내 자국민들을 본국으로 송환하기도 했다. 강도 높은 반(反)이민... "",",<>미등록이주민<\/>에대한단속도강화됐다.인해유럽행을택하는이민자들이늘고있고코트디부아르와기니일부국가는안전문제로튀니지내자국민들을본국으로송환하기도했다.강도높은반反이민
112,112.0,392,"""title"":""<b>미등록 이주민<\/b> 합동 단속 압박에 “인권 침해” 반발"",",<>미등록이주민<\/>합동단속압박에“인권침해”반발
113,113.0,395,"""description"":""박순종 대구<b>이주민<\/b>선교센터 목사는 &quot;얼마 전 <b>미등록<\/b> 이주노동자가 단속을 피해 도망가다 다쳐서 두 다리가 골절됐다. 또 최근에는 50일 된 갓난아이 아버지가 단속돼 산모와 아이를 위해 보호일시해제라도 부탁했는데... "",",박순종대구<>이주민<\/>선교센터목사는&;얼마전<>미등록<\/>이주노동자가단속을피해도망가다다쳐서두다리가골절됐다.최근에는된갓난아이아버지가단속돼산모와아이를위해보호일시해제라도부탁했는데
